,train_accuracy,train_f1_C0,train_f1_C1,train_precision_C0,train_precision_C1,train_recall_C0,train_recall_C1,train_roc_auc,valid_accuracy,valid_f1_C0,valid_f1_C1,valid_precision_C0,valid_precision_C1,valid_recall_C0,valid_recall_C1,valid_roc_auc
0,0.5,0.6666666666666666,0.0,0.5,0.0,1.0,0.0,0.7307323906562422,0.6083333333333333,0.7564766839378237,0.0,0.6083333333333333,0.0,1.0,0.0,0.701107548819586
1,0.5,0.6666666666666666,0.0,0.5,0.0,1.0,0.0,0.7292537206211611,0.6083333333333333,0.7564766839378237,0.0,0.6083333333333333,0.0,1.0,0.0,0.7435150102011076
2,0.5,0.6666666666666666,0.0,0.5,0.0,1.0,0.0,0.7487338513667221,0.6083333333333333,0.7564766839378237,0.0,0.6083333333333333,0.0,1.0,0.0,0.7333139026522879
3,0.6557093425605537,0.7169274537695591,0.5607064017660044,0.6086956521739131,0.774390243902439,0.8719723183391004,0.43944636678200694,0.7352641850552555,0.7166666666666667,0.7976190476190476,0.5277777777777778,0.7052631578947368,0.76,0.9178082191780822,0.40425531914893614,0.7376858058874963
4,0.5,0.0,0.6666666666666666,0.0,0.5,0.0,1.0,0.743800960237545,0.39166666666666666,0.0,0.562874251497006,0.0,0.39166666666666666,0.0,1.0,0.7572136403380939
5,0.5,0.0,0.6666666666666666,0.0,0.5,0.0,1.0,0.6608876809425175,0.39166666666666666,0.0,0.562874251497006,0.0,0.39166666666666666,0.0,1.0,0.5893325561060916
6,0.5,0.6666666666666666,0.0,0.5,0.0,1.0,0.0,0.7287149339687025,0.6083333333333333,0.7564766839378237,0.0,0.6083333333333333,0.0,1.0,0.0,0.742640629554066
7,0.5,0.0,0.6666666666666666,0.0,0.5,0.0,1.0,0.7009195292201962,0.39166666666666666,0.0,0.562874251497006,0.0,0.39166666666666666,0.0,1.0,0.6668609734771204
8,0.5051903114186851,0.02054794520547945,0.6689814814814814,1.0,0.5026086956521739,0.010380622837370242,1.0,0.7201721722680523,0.4,0.027027027027027025,0.5662650602409639,1.0,0.3949579831932773,0.0136986301369863,1.0,0.7201981929466628
9,0.5,0.0,0.6666666666666666,0.0,0.5,0.0,1.0,0.6195028795153316,0.39166666666666666,0.0,0.562874251497006,0.0,0.39166666666666666,0.0,1.0,0.6228504809093559
10,0.5,0.0,0.6666666666666666,0.0,0.5,0.0,1.0,0.4533949545623257,0.39166666666666666,0.0,0.562874251497006,0.0,0.39166666666666666,0.0,1.0,0.40935587292334596
11,0.5,0.0,0.6666666666666666,0.0,0.5,0.0,1.0,0.4983118018222962,0.39166666666666666,0.0,0.562874251497006,0.0,0.39166666666666666,0.0,1.0,0.49300495482366663
12,0.5,0.0,0.6666666666666666,0.0,0.5,0.0,1.0,0.6319787837789298,0.39166666666666666,0.0,0.562874251497006,0.0,0.39166666666666666,0.0,1.0,0.6202273389682308
