,train_accuracy,train_f1_C0,train_f1_C1,train_precision_C0,train_precision_C1,train_recall_C0,train_recall_C1,train_roc_auc,valid_accuracy,valid_f1_C0,valid_f1_C1,valid_precision_C0,valid_precision_C1,valid_recall_C0,valid_recall_C1,valid_roc_auc
0,0.5,0.0,0.6666666666666666,0.0,0.5,0.0,1.0,0.7023383340716706,0.39166666666666666,0.0,0.562874251497006,0.0,0.39166666666666666,0.0,1.0,0.6146895948703003
1,0.5,0.6666666666666666,0.0,0.5,0.0,1.0,0.0,0.7425677374552507,0.6083333333333333,0.7564766839378237,0.0,0.6083333333333333,0.0,1.0,0.0,0.6601573885164675
2,0.6349480968858131,0.7007092198581559,0.5321507760532151,0.59375,0.7407407407407407,0.8546712802768166,0.41522491349480967,0.7466265969037728,0.6166666666666667,0.7012987012987013,0.4651162790697675,0.6666666666666666,0.5128205128205128,0.7397260273972602,0.425531914893617,0.6493733605362868
3,0.5761245674740484,0.6971569839307787,0.2939481268011528,0.5423076923076923,0.8793103448275862,0.9757785467128027,0.17647058823529413,0.7569713006309791,0.675,0.7821229050279329,0.36065573770491804,0.660377358490566,0.7857142857142857,0.958904109589041,0.23404255319148937,0.6616146895948702
4,0.5761245674740484,0.6964064436183396,0.2979942693409742,0.5424710424710425,0.8666666666666667,0.972318339100346,0.17993079584775087,0.7616767040624512,0.6666666666666666,0.7752808988764044,0.3548387096774194,0.6571428571428571,0.7333333333333333,0.9452054794520548,0.23404255319148937,0.6756047799475372
5,0.5224913494809689,0.08609271523178808,0.6768149882903981,1.0,0.511504424778761,0.04498269896193772,1.0,0.7542294752218005,0.4,0.027027027027027025,0.5662650602409639,1.0,0.3949579831932773,0.0136986301369863,1.0,0.6616146895948704
6,0.629757785467128,0.5136363636363637,0.7011173184357542,0.7483443708609272,0.5878220140515222,0.39100346020761245,0.8685121107266436,0.7598448294440919,0.5083333333333333,0.41584158415841577,0.5755395683453237,0.75,0.43478260869565216,0.2876712328767123,0.851063829787234,0.6639463713203148
7,0.5916955017301038,0.313953488372093,0.7093596059113301,0.9818181818181818,0.5506692160611855,0.18685121107266436,0.9965397923875432,0.7706085894565439,0.4666666666666667,0.2195121951219512,0.5949367088607594,1.0,0.42342342342342343,0.1232876712328767,1.0,0.6721072573593704
8,0.6885813148788927,0.6326530612244898,0.7297297297297297,0.7711442786069652,0.6445623342175066,0.5363321799307958,0.8408304498269896,0.7702733444283474,0.5583333333333333,0.5225225225225225,0.5891472868217055,0.7631578947368421,0.4634146341463415,0.3972602739726027,0.8085106382978723,0.675021859516176
9,0.6764705882352942,0.5701149425287356,0.7406380027739251,0.8493150684931506,0.6180555555555556,0.4290657439446367,0.9238754325259516,0.7787981465739154,0.5833333333333334,0.5098039215686274,0.6376811594202898,0.896551724137931,0.4835164835164835,0.3561643835616438,0.9361702127659575,0.6694841154182454
10,0.6401384083044983,0.45833333333333337,0.7305699481865284,0.9263157894736842,0.5838509316770186,0.3044982698961938,0.9757785467128027,0.7652087498952358,0.55,0.425531914893617,0.6301369863013698,0.9523809523809523,0.46464646464646464,0.273972602739726,0.9787234042553191,0.689011949868843
11,0.6072664359861591,0.7093469910371318,0.39466666666666667,0.5630081300813008,0.8604651162790697,0.9584775086505191,0.2560553633217993,0.7883286838040733,0.65,0.7613636363636364,0.34375,0.6504854368932039,0.6470588235294118,0.9178082191780822,0.23404255319148937,0.7082483241037598
12,0.6089965397923875,0.6994680851063829,0.4405940594059406,0.5680345572354212,0.7739130434782608,0.9100346020761245,0.3079584775086505,0.7897295291004657,0.6416666666666667,0.7455621301775148,0.39436619718309857,0.65625,0.5833333333333334,0.863013698630137,0.2978723404255319,0.6965899154765375
13,0.740484429065744,0.7211895910780668,0.7572815533980582,0.7791164658634538,0.7112462006079028,0.671280276816609,0.8096885813148789,0.7945187437889872,0.6,0.6129032258064517,0.5862068965517242,0.7450980392156863,0.4927536231884058,0.5205479452054794,0.723404255319149,0.6694841154182454
14,0.7024221453287197,0.7337461300309598,0.6627450980392157,0.6638655462184874,0.7647058823529411,0.8200692041522492,0.5847750865051903,0.8111373187581566,0.6166666666666667,0.6933333333333332,0.4888888888888889,0.6753246753246753,0.5116279069767442,0.7123287671232876,0.46808510638297873,0.7175750510055378
15,0.6038062283737025,0.7029831387808041,0.4051948051948052,0.5622406639004149,0.8125,0.9377162629757786,0.2698961937716263,0.8068030794650447,0.6333333333333333,0.7441860465116279,0.35294117647058826,0.6464646464646465,0.5714285714285714,0.8767123287671232,0.2553191489361702,0.7021276595744681
16,0.6851211072664359,0.5666666666666667,0.7527173913043479,0.9083969465648855,0.6196868008948546,0.4117647058823529,0.9584775086505191,0.8231103554794603,0.5916666666666667,0.5050505050505051,0.652482269503546,0.9615384615384616,0.48936170212765956,0.3424657534246575,0.9787234042553191,0.6852229670649956
17,0.7422145328719724,0.692783505154639,0.7779433681073025,0.8571428571428571,0.6832460732984293,0.5813148788927336,0.903114186851211,0.8262353180637205,0.6083333333333333,0.5765765765765766,0.6356589147286822,0.8421052631578947,0.5,0.4383561643835616,0.8723404255319149,0.6910521713786069
18,0.7647058823529411,0.7404580152671755,0.7848101265822784,0.825531914893617,0.7230320699708455,0.671280276816609,0.8581314878892734,0.830389961806013,0.6333333333333333,0.6393442622950819,0.6271186440677966,0.7959183673469388,0.5211267605633803,0.5342465753424658,0.7872340425531915,0.6881375692218012
19,0.7491349480968859,0.7248576850094877,0.7694753577106518,0.8025210084033614,0.711764705882353,0.6608996539792388,0.8373702422145328,0.8387830605476466,0.625,0.6400000000000001,0.608695652173913,0.7692307692307693,0.5147058823529411,0.547945205479452,0.7446808510638298,0.7009618187117459
20,0.6660899653979239,0.5012919896640827,0.7490247074122237,0.9897959183673469,0.6,0.3356401384083045,0.9965397923875432,0.8433447875384634,0.5416666666666666,0.40860215053763443,0.6258503401360545,0.95,0.46,0.2602739726027397,0.9787234042553191,0.7132031477703293
21,0.7370242214532872,0.7466666666666666,0.7266187050359711,0.7202572347266881,0.7565543071161048,0.7750865051903114,0.698961937716263,0.8394655236407611,0.6416666666666667,0.6950354609929077,0.5656565656565657,0.7205882352941176,0.5384615384615384,0.6712328767123288,0.5957446808510638,0.7094141649664821
22,0.7785467128027682,0.775438596491228,0.7815699658703072,0.7864768683274022,0.7710437710437711,0.7647058823529411,0.7923875432525952,0.8529232169155063,0.6,0.6363636363636364,0.5555555555555556,0.711864406779661,0.4918032786885246,0.5753424657534246,0.6382978723404256,0.6936753133197319
23,0.7214532871972318,0.6264501160092808,0.7779310344827587,0.9507042253521126,0.6467889908256881,0.4671280276816609,0.9757785467128027,0.8656625279869732,0.6083333333333333,0.5436893203883495,0.656934306569343,0.9333333333333333,0.5,0.3835616438356164,0.9574468085106383,0.7097056251821626
24,0.7387543252595156,0.721915285451197,0.7536704730831973,0.7716535433070866,0.7129629629629629,0.6782006920415224,0.7993079584775087,0.8426024592617426,0.625,0.6400000000000001,0.608695652173913,0.7692307692307693,0.5147058823529411,0.547945205479452,0.7446808510638298,0.6860973477120373
25,0.7750865051903114,0.7592592592592592,0.788961038961039,0.8167330677290837,0.7431192660550459,0.7093425605536332,0.8408304498269896,0.8643095748374661,0.625,0.6511627906976744,0.5945945945945946,0.75,0.515625,0.5753424657534246,0.7021276595744681,0.7009618187117459
26,0.71280276816609,0.7565982404692082,0.6497890295358649,0.6564885496183206,0.8324324324324325,0.8927335640138409,0.532871972318339,0.864429305204679,0.6083333333333333,0.7044025157232704,0.4197530864197531,0.6511627906976745,0.5,0.7671232876712328,0.3617021276595745,0.694258233751093
27,0.740484429065744,0.7678018575851393,0.7058823529411764,0.6946778711484594,0.8144796380090498,0.8581314878892734,0.6228373702422145,0.8592569533410759,0.625,0.7058823529411764,0.48275862068965514,0.675,0.525,0.7397260273972602,0.44680851063829785,0.68755464879044
28,0.8027681660899654,0.7865168539325842,0.8167202572347266,0.8571428571428571,0.7627627627627628,0.726643598615917,0.8788927335640139,0.8600830928748459,0.575,0.5920000000000001,0.5565217391304348,0.7115384615384616,0.47058823529411764,0.5068493150684932,0.6808510638297872,0.6782279218886622
29,0.7750865051903114,0.7735191637630662,0.7766323024054984,0.7789473684210526,0.7713310580204779,0.7681660899653979,0.7820069204152249,0.8699009829863149,0.5916666666666667,0.6474820143884891,0.5148514851485149,0.6818181818181818,0.48148148148148145,0.6164383561643836,0.5531914893617021,0.7097056251821627
30,0.7993079584775087,0.7986111111111112,0.7999999999999999,0.8013937282229965,0.7972508591065293,0.7958477508650519,0.8027681660899654,0.8805809317417177,0.6083333333333333,0.656934306569343,0.5436893203883495,0.703125,0.5,0.6164383561643836,0.5957446808510638,0.6828912853395512
31,0.7941176470588235,0.7886323268206039,0.7993254637436763,0.8102189781021898,0.7796052631578947,0.7681660899653979,0.8200692041522492,0.8917757210761366,0.6,0.6307692307692307,0.5636363636363635,0.7192982456140351,0.49206349206349204,0.5616438356164384,0.6595744680851063,0.7064995628096764
32,0.7716262975778547,0.7203389830508475,0.807017543859649,0.9289617486338798,0.6987341772151898,0.5882352941176471,0.9550173010380623,0.8988158666682631,0.6083333333333333,0.5765765765765766,0.6356589147286822,0.8421052631578947,0.5,0.4383561643835616,0.8723404255319149,0.698921597201982
33,0.7923875432525952,0.7923875432525952,0.7923875432525952,0.7923875432525952,0.7923875432525952,0.7923875432525952,0.7923875432525952,0.8903389566695802,0.575,0.6277372262773723,0.5048543689320388,0.671875,0.4642857142857143,0.589041095890411,0.5531914893617021,0.7012532789274264
34,0.7958477508650519,0.7965517241379311,0.7951388888888888,0.7938144329896907,0.7979094076655052,0.7993079584775087,0.7923875432525952,0.8842566540151579,0.6083333333333333,0.656934306569343,0.5436893203883495,0.703125,0.5,0.6164383561643836,0.5957446808510638,0.684931506849315
35,0.754325259515571,0.6801801801801801,0.800561797752809,0.9741935483870968,0.6737588652482269,0.5224913494809689,0.986159169550173,0.900947067204655,0.6,0.5384615384615385,0.6470588235294118,0.9032258064516129,0.4943820224719101,0.3835616438356164,0.9361702127659575,0.6814339842611483
36,0.7906574394463668,0.7397849462365591,0.8248914616497831,0.9772727272727273,0.7089552238805971,0.5951557093425606,0.986159169550173,0.8755283102453275,0.6083333333333333,0.584070796460177,0.6299212598425198,0.825,0.5,0.4520547945205479,0.851063829787234,0.6745846691926553
37,0.740484429065744,0.7603833865814696,0.7169811320754716,0.7062314540059347,0.7883817427385892,0.8235294117647058,0.657439446366782,0.8530908394296045,0.6416666666666667,0.7114093959731543,0.5274725274725275,0.6973684210526315,0.5454545454545454,0.726027397260274,0.5106382978723404,0.6919265520256486
38,0.8079584775086506,0.8069565217391304,0.8089500860585198,0.8111888111888111,0.8047945205479452,0.8027681660899654,0.8131487889273357,0.8607056907843537,0.6,0.6470588235294118,0.5384615384615384,0.6984126984126984,0.49122807017543857,0.6027397260273972,0.5957446808510638,0.677645001457301
39,0.8321799307958477,0.8159392789373814,0.8457869634340223,0.9033613445378151,0.7823529411764706,0.7439446366782007,0.9204152249134948,0.8778331198141786,0.625,0.6456692913385828,0.6017699115044248,0.7592592592592593,0.5151515151515151,0.5616438356164384,0.723404255319149,0.6860973477120373
40,0.7889273356401384,0.75,0.8173652694610779,0.9195979899497487,0.7203166226912929,0.6332179930795848,0.9446366782006921,0.862334023778451,0.6083333333333333,0.5982905982905983,0.6178861788617885,0.7954545454545454,0.5,0.4794520547945205,0.8085106382978723,0.6890119498688428
41,0.7370242214532872,0.7668711656441717,0.6984126984126984,0.6887052341597796,0.8186046511627907,0.8650519031141869,0.6089965397923875,0.8713018282827074,0.5916666666666667,0.6838709677419356,0.4235294117647058,0.6463414634146342,0.47368421052631576,0.726027397260274,0.3829787234042553,0.679685222967065
42,0.71280276816609,0.5990338164251209,0.7762803234501349,0.992,0.6357615894039735,0.4290657439446367,0.9965397923875432,0.8614959112079597,0.6,0.52,0.6571428571428571,0.9629629629629629,0.4946236559139785,0.3561643835616438,0.9787234042553191,0.6858058874963567
43,0.7975778546712803,0.759753593429158,0.8251121076233183,0.9343434343434344,0.7263157894736842,0.6401384083044983,0.9550173010380623,0.88611247470696,0.6,0.5862068965517241,0.6129032258064516,0.7906976744186046,0.4935064935064935,0.4657534246575342,0.8085106382978723,0.6595744680851064
44,0.7993079584775087,0.7707509881422925,0.8215384615384617,0.8986175115207373,0.739612188365651,0.6747404844290658,0.9238754325259516,0.8813472060918811,0.6,0.6065573770491803,0.5932203389830508,0.7551020408163265,0.49295774647887325,0.5068493150684932,0.7446808510638298,0.6904692509472458
45,0.6885813148788927,0.7457627118644068,0.5982142857142857,0.630071599045346,0.8427672955974843,0.9134948096885813,0.46366782006920415,0.8745465212341805,0.6166666666666667,0.7195121951219512,0.39473684210526316,0.6483516483516484,0.5172413793103449,0.8082191780821918,0.3191489361702128,0.6773535412416205
46,0.745674740484429,0.7802690582959642,0.6981519507186859,0.6868421052631579,0.8585858585858586,0.903114186851211,0.5882352941176471,0.8884711629410568,0.6166666666666667,0.7125,0.42500000000000004,0.6551724137931034,0.5151515151515151,0.7808219178082192,0.3617021276595745,0.6827455552317109
47,0.8339100346020761,0.8125,0.8509316770186335,0.9327354260089686,0.7718309859154929,0.7197231833910035,0.9480968858131488,0.8810239341004059,0.5916666666666667,0.6016260162601627,0.5811965811965812,0.74,0.4857142857142857,0.5068493150684932,0.723404255319149,0.6802681433984261
48,0.8304498269896193,0.8115384615384614,0.8459119496855346,0.9134199134199135,0.7752161383285303,0.7301038062283737,0.9307958477508651,0.894188287975479,0.6166666666666667,0.6349206349206349,0.5964912280701754,0.7547169811320755,0.5074626865671642,0.547945205479452,0.723404255319149,0.6785193821043428
