,train_accuracy,train_f1_C0,train_f1_C1,train_precision_C0,train_precision_C1,train_recall_C0,train_recall_C1,train_roc_auc,valid_accuracy,valid_f1_C0,valid_f1_C1,valid_precision_C0,valid_precision_C1,valid_recall_C0,valid_recall_C1,valid_roc_auc
0,0.6362068965517241,0.6846038863976083,0.5702647657841141,0.604221635883905,0.6965174129353234,0.7896551724137931,0.4827586206896552,0.7322711058263971,0.6470588235294118,0.7374999999999999,0.46153846153846156,0.6704545454545454,0.5806451612903226,0.8194444444444444,0.3829787234042553,0.6722813238770685
1,0.5982758620689655,0.39164490861618806,0.7001287001287001,0.8064516129032258,0.5585215605749486,0.25862068965517243,0.9379310344827586,0.7563614744351962,0.5042016806722689,0.40404040404040403,0.5755395683453237,0.7407407407407407,0.43478260869565216,0.2777777777777778,0.851063829787234,0.7059692671394799
2,0.6844827586206896,0.6257668711656441,0.7272727272727274,0.7688442211055276,0.6404199475065617,0.5275862068965518,0.8413793103448276,0.7661236623067776,0.6554621848739496,0.6611570247933884,0.6495726495726495,0.8163265306122449,0.5428571428571428,0.5555555555555556,0.8085106382978723,0.717789598108747
3,0.7051724137931035,0.6862385321100917,0.721951219512195,0.7333333333333333,0.683076923076923,0.6448275862068965,0.7655172413793103,0.7699643281807373,0.6722689075630253,0.7067669172932329,0.6285714285714287,0.7704918032786885,0.5689655172413793,0.6527777777777778,0.7021276595744681,0.7192671394799054
4,0.7172413793103448,0.708185053380783,0.7257525083612041,0.7316176470588235,0.7045454545454546,0.6862068965517242,0.7482758620689656,0.7794173602853746,0.7058823529411765,0.7586206896551725,0.6236559139784946,0.7534246575342466,0.6304347826086957,0.7638888888888888,0.6170212765957447,0.7278368794326241
5,0.7068965517241379,0.7194719471947194,0.6931407942238267,0.689873417721519,0.7272727272727273,0.7517241379310344,0.6620689655172414,0.7884898929845422,0.6722689075630253,0.7450980392156864,0.5411764705882353,0.7037037037037037,0.6052631578947368,0.7916666666666666,0.48936170212765956,0.7293144208037825
6,0.6793103448275862,0.7223880597014924,0.6204081632653062,0.6368421052631579,0.76,0.8344827586206897,0.5241379310344828,0.7921521997621879,0.6638655462184874,0.7530864197530864,0.47368421052631576,0.6777777777777778,0.6206896551724138,0.8472222222222222,0.3829787234042553,0.7414302600472814
7,0.7206896551724138,0.6835937499999999,0.75,0.7882882882882883,0.6787709497206704,0.603448275862069,0.8379310344827586,0.7996908442330559,0.6722689075630253,0.688,0.6548672566371682,0.8113207547169812,0.5606060606060606,0.5972222222222222,0.7872340425531915,0.7387706855791962
8,0.6310344827586207,0.716931216931217,0.4702970297029703,0.5815450643776824,0.8333333333333334,0.9344827586206896,0.3275862068965517,0.8090963139120095,0.6470588235294118,0.7640449438202246,0.30000000000000004,0.6415094339622641,0.6923076923076923,0.9444444444444444,0.19148936170212766,0.7488179669030732
9,0.6862068965517242,0.5687203791469194,0.7533875338753387,0.9090909090909091,0.6205357142857143,0.41379310344827586,0.9586206896551724,0.8156718192627824,0.6302521008403361,0.6071428571428571,0.6507936507936507,0.85,0.5189873417721519,0.4722222222222222,0.8723404255319149,0.7399527186761229
10,0.7396551724137931,0.7445008460236886,0.734622144112478,0.7308970099667774,0.7491039426523297,0.7586206896551724,0.7206896551724138,0.8224019024970274,0.6638655462184874,0.7333333333333334,0.5454545454545454,0.7051282051282052,0.5853658536585366,0.7638888888888888,0.5106382978723404,0.7396572104018913
11,0.6655172413793103,0.5125628140703516,0.7454068241469817,0.9444444444444444,0.6016949152542372,0.35172413793103446,0.9793103448275862,0.8252199762187872,0.6050420168067226,0.5688073394495412,0.6356589147286822,0.8378378378378378,0.5,0.4305555555555556,0.8723404255319149,0.7464539007092199
12,0.6775862068965517,0.5427872860635697,0.7509986684420772,0.9327731092436975,0.6117136659436009,0.38275862068965516,0.9724137931034482,0.8317003567181925,0.6134453781512605,0.5818181818181818,0.640625,0.8421052631578947,0.5061728395061729,0.4444444444444444,0.8723404255319149,0.7369976359338061
13,0.753448275862069,0.7423423423423423,0.7636363636363637,0.7773584905660378,0.7333333333333333,0.7103448275862069,0.7965517241379311,0.8298216409036862,0.6722689075630253,0.7194244604316546,0.6060606060606061,0.746268656716418,0.5769230769230769,0.6944444444444444,0.6382978723404256,0.7461583924349882
14,0.75,0.7227533460803058,0.772370486656201,0.8111587982832618,0.7089337175792507,0.6517241379310345,0.8482758620689655,0.8392746730083235,0.7058823529411765,0.732824427480916,0.6728971962616823,0.8135593220338984,0.6,0.6666666666666666,0.7659574468085106,0.749113475177305
15,0.7586206896551724,0.7435897435897436,0.771986970684039,0.79296875,0.7314814814814815,0.7,0.8172413793103448,0.8386087990487514,0.6890756302521008,0.7218045112781954,0.6476190476190475,0.7868852459016393,0.5862068965517241,0.6666666666666666,0.723404255319149,0.7461583924349883
16,0.7603448275862069,0.7421150278293135,0.7761674718196457,0.8032128514056225,0.7280966767371602,0.6896551724137931,0.8310344827586207,0.8441260404280617,0.6974789915966386,0.7313432835820894,0.6538461538461539,0.7903225806451613,0.5964912280701754,0.6805555555555556,0.723404255319149,0.7449763593380615
17,0.7603448275862069,0.7632027257240206,0.7574171029668412,0.7542087542087542,0.7667844522968198,0.7724137931034483,0.7482758620689656,0.848858501783591,0.680672268907563,0.7432432432432431,0.5777777777777778,0.7236842105263158,0.6046511627906976,0.7638888888888888,0.5531914893617021,0.7470449172576832
18,0.756896551724138,0.709278350515464,0.7911111111111111,0.882051282051282,0.6935064935064935,0.593103448275862,0.9206896551724137,0.861819262782402,0.6722689075630253,0.688,0.6548672566371682,0.8113207547169812,0.5606060606060606,0.5972222222222222,0.7872340425531915,0.7375886524822695
19,0.7603448275862069,0.7362428842504743,0.7804107424960507,0.8185654008438819,0.7201166180758017,0.6689655172413793,0.8517241379310345,0.8544470868014269,0.6890756302521008,0.7175572519083969,0.6542056074766355,0.7966101694915254,0.5833333333333334,0.6527777777777778,0.7446808510638298,0.7520685579196218
20,0.7482758620689656,0.7739938080495355,0.715953307392996,0.702247191011236,0.8214285714285714,0.8620689655172413,0.6344827586206897,0.8596195005945303,0.6218487394957983,0.7239263803680981,0.4,0.6483516483516484,0.5357142857142857,0.8194444444444444,0.3191489361702128,0.7514775413711583
21,0.7051724137931035,0.5918854415274464,0.7692307692307692,0.9612403100775194,0.6319290465631929,0.42758620689655175,0.9827586206896551,0.8647443519619502,0.6554621848739496,0.6238532110091742,0.6821705426356589,0.918918918918919,0.5365853658536586,0.4722222222222222,0.9361702127659575,0.7449763593380614
