,train_accuracy,train_f1_C0,train_f1_C1,train_precision_C0,train_precision_C1,train_recall_C0,train_recall_C1,train_roc_auc,valid_accuracy,valid_f1_C0,valid_f1_C1,valid_precision_C0,valid_precision_C1,valid_recall_C0,valid_recall_C1,valid_roc_auc
0,0.5,0.6666666666666666,0.0,0.5,0.0,1.0,0.0,0.7409034853509896,0.6083333333333333,0.7564766839378237,0.0,0.6083333333333333,0.0,1.0,0.0,0.6546196444185369
1,0.5657439446366782,0.6927784577723378,0.25958702064896755,0.5359848484848485,0.88,0.9792387543252595,0.1522491349480969,0.7466864620873793,0.65,0.7692307692307692,0.27586206896551724,0.6422018348623854,0.7272727272727273,0.958904109589041,0.1702127659574468,0.6540367239871757
2,0.5034602076124568,0.013745704467353952,0.6682080924855491,1.0,0.5017361111111112,0.006920415224913495,1.0,0.7621316794578608,0.4,0.027027027027027025,0.5662650602409639,1.0,0.3949579831932773,0.0136986301369863,1.0,0.6621976100262315
3,0.5553633217993079,0.6892382103990327,0.21884498480243159,0.5297397769516728,0.9,0.986159169550173,0.1245674740484429,0.7534153087247519,0.6333333333333333,0.7608695652173912,0.21428571428571427,0.6306306306306306,0.6666666666666666,0.958904109589041,0.1276595744680851,0.6557854852812591
4,0.6193771626297578,0.44999999999999996,0.7089947089947091,0.8108108108108109,0.5738758029978587,0.31141868512110726,0.9273356401384083,0.7565642173824546,0.5166666666666667,0.3958333333333333,0.5972222222222221,0.8260869565217391,0.44329896907216493,0.2602739726027397,0.9148936170212766,0.6680268143398426
5,0.7076124567474048,0.6910420475319927,0.7224958949096879,0.7325581395348837,0.6875,0.6539792387543253,0.7612456747404844,0.7583960920008141,0.6,0.625,0.5714285714285714,0.7272727272727273,0.49230769230769234,0.547945205479452,0.6808510638297872,0.6767706208102594
6,0.6038062283737025,0.3656509695290858,0.7119496855345913,0.9166666666666666,0.5592885375494071,0.22837370242214533,0.9792387543252595,0.7568036781168809,0.5,0.3181818181818181,0.6052631578947368,0.9333333333333333,0.4380952380952381,0.1917808219178082,0.9787234042553191,0.6668609734771204
7,0.643598615916955,0.46907216494845355,0.7317708333333333,0.9191919191919192,0.5866388308977035,0.314878892733564,0.972318339100346,0.7115875049388776,0.5416666666666666,0.40860215053763443,0.6258503401360545,0.95,0.46,0.2602739726027397,0.9787234042553191,0.5913727776158554
8,0.7249134948096886,0.6912621359223301,0.7519500780031201,0.7876106194690266,0.6846590909090909,0.615916955017301,0.8339100346020761,0.7717340549083463,0.6083333333333333,0.6050420168067226,0.6115702479338844,0.782608695652174,0.5,0.4931506849315068,0.7872340425531915,0.6756047799475371
9,0.6903114186851211,0.7145135566188198,0.6616257088846881,0.6627218934911243,0.7291666666666666,0.7750865051903114,0.6055363321799307,0.7778522766729324,0.65,0.7083333333333335,0.5625,0.7183098591549296,0.5510204081632653,0.6986301369863014,0.574468085106383,0.6875546487904401
10,0.6349480968858131,0.4461942257217848,0.727741935483871,0.9239130434782609,0.5802469135802469,0.29411764705882354,0.9757785467128027,0.783725051184732,0.5583333333333333,0.44210526315789467,0.6344827586206897,0.9545454545454546,0.46938775510204084,0.2876712328767123,0.9787234042553191,0.7022733896823083
11,0.5951557093425606,0.31976744186046513,0.7118226600985221,1.0,0.5525812619502868,0.1903114186851211,1.0,0.7738532824080172,0.48333333333333334,0.2619047619047619,0.6025641025641025,1.0,0.43119266055045874,0.1506849315068493,1.0,0.6522879626930924
12,0.7179930795847751,0.6871401151631479,0.7433070866141731,0.771551724137931,0.6820809248554913,0.6193771626297578,0.8166089965397924,0.7980627626584931,0.6333333333333333,0.6393442622950819,0.6271186440677966,0.7959183673469388,0.5211267605633803,0.5342465753424658,0.7872340425531915,0.6881375692218012
13,0.6833910034602076,0.5632458233890215,0.7516960651289009,0.9076923076923077,0.6183035714285714,0.4083044982698962,0.9584775086505191,0.8018582152991462,0.5833333333333334,0.4897959183673469,0.647887323943662,0.96,0.4842105263157895,0.3287671232876712,0.9787234042553191,0.6785193821043428
14,0.7058823529411765,0.7327044025157232,0.673076923076923,0.6714697406340058,0.7575757575757576,0.8062283737024222,0.6055363321799307,0.8071622705666838,0.6333333333333333,0.7027027027027026,0.5217391304347825,0.6933333333333334,0.5333333333333333,0.7123287671232876,0.5106382978723404,0.686971728359079
15,0.7214532871972318,0.676056338028169,0.755690440060698,0.8076923076923077,0.672972972972973,0.5813148788927336,0.8615916955017301,0.8176147316243818,0.5833333333333334,0.5614035087719298,0.6031746031746031,0.7804878048780488,0.4810126582278481,0.4383561643835616,0.8085106382978723,0.6805596036141067
16,0.7439446366782007,0.7175572519083969,0.7658227848101267,0.8,0.7055393586005831,0.6505190311418685,0.8373702422145328,0.8216616180361825,0.6083333333333333,0.6178861788617885,0.5982905982905983,0.76,0.5,0.5205479452054794,0.7446808510638298,0.6843485864179539
17,0.7162629757785467,0.7413249211356467,0.685823754789272,0.6811594202898551,0.7682403433476395,0.8131487889273357,0.6193771626297578,0.8223919732761821,0.65,0.7200000000000001,0.5333333333333333,0.7012987012987013,0.5581395348837209,0.7397260273972602,0.5106382978723404,0.6992130574176625
18,0.7370242214532872,0.7275985663082437,0.745819397993311,0.7546468401486989,0.7216828478964401,0.7024221453287197,0.7716262975778547,0.814190443122089,0.6416666666666667,0.6766917293233082,0.5981308411214953,0.75,0.5333333333333333,0.6164383561643836,0.6808510638297872,0.7006703584960653
19,0.6557093425605537,0.474934036939314,0.7438867438867438,1.0,0.5922131147540983,0.31141868512110726,1.0,0.819123334251266,0.5416666666666666,0.39560439560439553,0.6308724832214765,1.0,0.46078431372549017,0.2465753424657534,1.0,0.6887204896531623
20,0.7041522491349481,0.5899280575539568,0.7686062246278754,0.9609375,0.6311111111111111,0.42560553633217996,0.9826989619377162,0.8386333975886303,0.5916666666666667,0.5050505050505051,0.652482269503546,0.9615384615384616,0.48936170212765956,0.3424657534246575,0.9787234042553191,0.6967356455843778
21,0.7474048442906575,0.6784140969162995,0.792022792022792,0.9333333333333333,0.6731234866828087,0.532871972318339,0.9619377162629758,0.8379449479771555,0.6166666666666667,0.5740740740740741,0.6515151515151516,0.8857142857142857,0.5058823529411764,0.4246575342465753,0.9148936170212766,0.6922180122413291
22,0.6522491349480969,0.47244094488188976,0.7406451612903225,0.9782608695652174,0.5905349794238683,0.31141868512110726,0.9930795847750865,0.8269297541935561,0.5416666666666666,0.40860215053763443,0.6258503401360545,0.95,0.46,0.2602739726027397,0.9787234042553191,0.6677353541241621
23,0.6833910034602076,0.5459057071960298,0.756972111553785,0.9649122807017544,0.6142241379310345,0.3806228373702422,0.986159169550173,0.849870092551574,0.5833333333333334,0.4897959183673469,0.647887323943662,0.96,0.4842105263157895,0.3287671232876712,0.9787234042553191,0.6901777907315652
24,0.7508650519031141,0.68,0.7960339943342777,0.9503105590062112,0.6738609112709832,0.5294117647058824,0.972318339100346,0.8632679206427126,0.6083333333333333,0.5607476635514018,0.6466165413533835,0.8823529411764706,0.5,0.410958904109589,0.9148936170212766,0.6980472165549403
25,0.7422145328719724,0.7585089141004862,0.7235621521335808,0.7134146341463414,0.78,0.8096885813148789,0.6747404844290658,0.8435363561260042,0.625,0.6979865771812079,0.5054945054945055,0.6842105263157895,0.5227272727272727,0.7123287671232876,0.48936170212765956,0.6939667735354125
26,0.7716262975778547,0.7747440273037544,0.7684210526315791,0.7643097643097643,0.7793594306049823,0.7854671280276817,0.7577854671280276,0.8585744902479615,0.6083333333333333,0.6666666666666666,0.5252525252525252,0.6911764705882353,0.5,0.6438356164383562,0.5531914893617021,0.6986301369863014
27,0.6211072664359861,0.7144719687092568,0.43701799485861187,0.5732217573221757,0.85,0.9480968858131488,0.29411764705882354,0.8549945522682918,0.6333333333333333,0.7411764705882353,0.37142857142857144,0.6494845360824743,0.5652173913043478,0.863013698630137,0.2765957446808511,0.7035849606528709
28,0.7249134948096886,0.6310904872389791,0.7806896551724138,0.9577464788732394,0.6490825688073395,0.47058823529411764,0.9792387543252595,0.8702960931981178,0.5916666666666667,0.524271844660194,0.6423357664233577,0.9,0.4888888888888889,0.3698630136986301,0.9361702127659575,0.6843485864179539
29,0.7716262975778547,0.7807308970099668,0.7617328519855596,0.7507987220447284,0.7962264150943397,0.8131487889273357,0.7301038062283737,0.8631002981286144,0.6166666666666667,0.6714285714285715,0.54,0.7014925373134329,0.5094339622641509,0.6438356164383562,0.574468085106383,0.6919265520256486
30,0.7923875432525952,0.7849462365591398,0.7993311036789298,0.8141263940520446,0.7734627831715211,0.7577854671280276,0.8269896193771626,0.8721399408531987,0.575,0.6106870229007634,0.5321100917431193,0.6896551724137931,0.46774193548387094,0.547945205479452,0.6170212765957447,0.701544739143107
31,0.7837370242214533,0.7714808043875686,0.7947454844006567,0.8178294573643411,0.75625,0.7301038062283737,0.8373702422145328,0.8790843021515548,0.6083333333333333,0.6466165413533834,0.5607476635514019,0.7166666666666667,0.5,0.589041095890411,0.6382978723404256,0.698921597201982
