,train_accuracy,train_f1_C0,train_f1_C1,train_precision_C0,train_precision_C1,train_recall_C0,train_recall_C1,train_roc_auc,valid_accuracy,valid_f1_C0,valid_f1_C1,valid_precision_C0,valid_precision_C1,valid_recall_C0,valid_recall_C1,valid_roc_auc
0,0.6413793103448275,0.6760124610591901,0.5984555984555984,0.6164772727272727,0.6798245614035088,0.7482758620689656,0.5344827586206896,0.7032758620689655,0.7394957983193278,0.7919463087248323,0.651685393258427,0.7662337662337663,0.6904761904761905,0.8194444444444444,0.6170212765957447,0.7384751773049645
1,0.5,0.0,0.6666666666666666,0.0,0.5,0.0,1.0,0.6827586206896551,0.3949579831932773,0.0,0.5662650602409639,0.0,0.3949579831932773,0.0,1.0,0.7130614657210401
2,0.5,0.00684931506849315,0.6658986175115207,0.5,0.5,0.0034482758620689655,0.996551724137931,0.6945124851367419,0.3949579831932773,0.0,0.5662650602409639,0.0,0.3949579831932773,0.0,1.0,0.7157210401891253
3,0.5,0.6666666666666666,0.0,0.5,0.0,1.0,0.0,0.6304102259215221,0.6050420168067226,0.7539267015706805,0.0,0.6050420168067226,0.0,1.0,0.0,0.7402482269503546
4,0.5,0.6666666666666666,0.0,0.5,0.0,1.0,0.0,0.6908026159334125,0.6050420168067226,0.7539267015706805,0.0,0.6050420168067226,0.0,1.0,0.0,0.7520685579196218
5,0.5,0.6666666666666666,0.0,0.5,0.0,1.0,0.0,0.6217835909631392,0.6050420168067226,0.7539267015706805,0.0,0.6050420168067226,0.0,1.0,0.0,0.6283983451536643
6,0.6293103448275862,0.5124716553287982,0.7009735744089012,0.7483443708609272,0.5874125874125874,0.3896551724137931,0.8689655172413793,0.7446848989298454,0.5882352941176471,0.5663716814159292,0.608,0.7804878048780488,0.48717948717948717,0.4444444444444444,0.8085106382978723,0.7532505910165483
7,0.5120689655172413,0.6705471478463328,0.059800664451827246,0.5061511423550088,0.8181818181818182,0.993103448275862,0.03103448275862069,0.7257312722948871,0.6218487394957983,0.761904761904762,0.08163265306122448,0.6153846153846154,1.0,1.0,0.0425531914893617,0.717789598108747
8,0.5120689655172413,0.6705471478463328,0.059800664451827246,0.5061511423550088,0.8181818181818182,0.993103448275862,0.03103448275862069,0.6950118906064209,0.6134453781512605,0.7553191489361702,0.08,0.6120689655172413,0.6666666666666666,0.9861111111111112,0.0425531914893617,0.7333037825059102
9,0.5,0.0,0.6666666666666666,0.0,0.5,0.0,1.0,0.7541736028537456,0.3949579831932773,0.0,0.5662650602409639,0.0,0.3949579831932773,0.0,1.0,0.7529550827423168
10,0.5,0.0,0.6666666666666666,0.0,0.5,0.0,1.0,0.7529369797859691,0.3949579831932773,0.0,0.5662650602409639,0.0,0.3949579831932773,0.0,1.0,0.7547281323877069
11,0.5155172413793103,0.06020066889632107,0.6736353077816493,1.0,0.5078809106830122,0.03103448275862069,1.0,0.7561593341260404,0.4369747899159664,0.12987012987012989,0.5838509316770186,1.0,0.41228070175438597,0.06944444444444445,1.0,0.7544326241134751
