,train_accuracy,train_f1_C0,train_f1_C1,train_precision_C0,train_precision_C1,train_recall_C0,train_recall_C1,train_roc_auc,valid_accuracy,valid_f1_C0,valid_f1_C1,valid_precision_C0,valid_precision_C1,valid_recall_C0,valid_recall_C1,valid_roc_auc
0,0.5,0.0,0.6666666666666666,0.0,0.5,0.0,1.0,0.772548221405395,0.39166666666666666,0.0,0.562874251497006,0.0,0.39166666666666666,0.0,1.0,0.7589624016321772
1,0.5086505190311419,0.034013605442176874,0.6705336426914154,1.0,0.5043630017452007,0.01730103806228374,1.0,0.752828629925408,0.4,0.027027027027027025,0.5662650602409639,1.0,0.3949579831932773,0.0136986301369863,1.0,0.7595453220635383
2,0.6487889273356401,0.7238095238095237,0.517814726840855,0.5964125560538116,0.8257575757575758,0.9204152249134948,0.3771626297577855,0.767477640353923,0.7333333333333333,0.8095238095238095,0.5555555555555557,0.7157894736842105,0.8,0.9315068493150684,0.425531914893617,0.7563392596910522
3,0.5,0.0,0.6666666666666666,0.0,0.5,0.0,1.0,0.7646579902060561,0.39166666666666666,0.0,0.562874251497006,0.0,0.39166666666666666,0.0,1.0,0.7627513844360245
4,0.6539792387543253,0.504950495049505,0.7340425531914893,0.8869565217391304,0.5961123110151187,0.35294117647058826,0.9550173010380623,0.7696387734821182,0.49166666666666664,0.35789473684210527,0.5793103448275861,0.7727272727272727,0.42857142857142855,0.2328767123287671,0.8936170212765957,0.7714951909064414
5,0.5155709342560554,0.6728971962616822,0.06666666666666667,0.5079365079365079,0.9090909090909091,0.9965397923875432,0.03460207612456748,0.7729313585804767,0.6166666666666667,0.7604166666666667,0.04166666666666667,0.6134453781512605,1.0,1.0,0.02127659574468085,0.7755756339259692
6,0.6608996539792388,0.5757575757575757,0.7175792507204611,0.7687861271676301,0.6148148148148148,0.4602076124567474,0.8615916955017301,0.780630021192275,0.5666666666666667,0.5,0.6176470588235293,0.8387096774193549,0.47191011235955055,0.3561643835616438,0.8936170212765957,0.7764500145730108
7,0.5173010380622838,0.6736842105263158,0.07308970099667773,0.508833922261484,0.9166666666666666,0.9965397923875432,0.03806228373702422,0.7852396403299768,0.6083333333333333,0.7564766839378237,0.0,0.6083333333333333,0.0,1.0,0.0,0.7811133780238997
8,0.5103806228373703,0.670547147846333,0.04713804713804713,0.5052631578947369,0.875,0.9965397923875432,0.02422145328719723,0.7930460602722668,0.6083333333333333,0.7564766839378237,0.0,0.6083333333333333,0.0,1.0,0.0,0.7811133780238998
9,0.7076124567474048,0.7050610820244329,0.7101200686106347,0.7112676056338029,0.7040816326530612,0.698961937716263,0.7162629757785467,0.7975359490427557,0.6416666666666667,0.6666666666666666,0.6126126126126127,0.7678571428571429,0.53125,0.589041095890411,0.723404255319149,0.7840279801807053
10,0.71280276816609,0.7205387205387206,0.7046263345195729,0.7016393442622951,0.7252747252747253,0.740484429065744,0.6851211072664359,0.8037858742112762,0.7083333333333334,0.7482014388489209,0.6534653465346535,0.7878787878787878,0.6111111111111112,0.7123287671232876,0.7021276595744681,0.7886913436315943
11,0.6730103806228374,0.7400275103163688,0.5594405594405594,0.6141552511415526,0.8571428571428571,0.9307958477508651,0.41522491349480967,0.8093174171765185,0.7416666666666667,0.8143712574850299,0.5753424657534246,0.723404255319149,0.8076923076923077,0.9315068493150684,0.44680851063829785,0.790148644709997
12,0.726643598615917,0.7084870848708487,0.742671009771987,0.758893280632411,0.7015384615384616,0.6643598615916955,0.7889273356401384,0.8168185246824151,0.65,0.6557377049180328,0.6440677966101696,0.8163265306122449,0.5352112676056338,0.547945205479452,0.8085106382978723,0.7933547070824832
13,0.6851211072664359,0.7458100558659218,0.5863636363636363,0.6252927400468384,0.8543046357615894,0.9238754325259516,0.4463667820069204,0.8223440811292968,0.725,0.8,0.56,0.717391304347826,0.75,0.9041095890410958,0.44680851063829785,0.7939376275138444
14,0.6557093425605537,0.4884318766066838,0.7405475880052151,0.95,0.5941422594142259,0.328719723183391,0.9826989619377162,0.8267142395325727,0.5416666666666666,0.40860215053763443,0.6258503401360545,0.95,0.46,0.2602739726027397,0.9787234042553191,0.79685222967065
